daily_study_hours,homework_completion_rate,class_participation,exam_scores,attendance_rate,online_activity,assignment_quality,study_consistency,learning_progress,peer_interaction,resource_usage,time_management,goal_setting,feedback_usage,self_assessment,collaboration_skills,problem_solving,creativity,critical_thinking,emotional_regulation,is_exam_week,is_weekend,is_holiday_period,student_id,week_number,timestamp
1.0,0.7308,0.6104,0.3225,0.4199,0.324,0.4748,0.4949,0.3343,0.504,0.5366,0.505,0.6753,0.6413,0.2615,0.4263,0.5841,0.3411,0.433,0.5322,0,0,0,S0295,1,2024-W01
1.0,0.7972,0.5385,0.3313,0.3971,0.2836,0.4799,0.6198,0.4385,0.6608,0.5194,0.5742,0.5571,0.6204,0.2858,0.4614,0.6717,0.3727,0.556,0.554,0,0,0,S0295,2,2024-W02
1.0,0.7469,0.6299,0.3454,0.3581,0.3225,0.5493,0.5748,0.3917,0.5478,0.5307,0.5571,0.6549,0.6788,0.3225,0.4626,0.7207,0.3711,0.5721,0.6383,0,0,0,S0295,3,2024-W03
1.0,0.8551,0.6548,0.3974,0.3678,0.204,0.5742,0.642,0.4355,0.7287,0.4002,0.6498,0.5991,0.5905,0.2712,0.4432,0.5658,0.3438,0.4719,0.6761,1,1,0,S0295,4,2024-W04
1.0,0.7808,0.6532,0.3801,0.4661,0.2297,0.5569,0.7241,0.4739,0.6954,0.4103,0.5804,0.6154,0.6172,0.2614,0.4825,0.768,0.3732,0.6172,0.5501,0,1,0,S0295,5,2024-W05
1.0,0.8909,0.6442,0.4208,0.3774,0.2614,0.6802,0.6676,0.3984,0.5646,0.347,0.5925,0.5981,0.5929,0.2812,0.5512,0.6327,0.4322,0.5552,0.5529,0,1,1,S0295,6,2024-W06
1.0,0.968,0.5491,0.4559,0.4733,0.3213,0.611,0.6782,0.4172,0.6204,0.5176,0.628,0.7279,0.7089,0.2718,0.5921,0.6214,0.4288,0.6352,0.621,0,0,1,S0295,7,2024-W07
1.0,1.0,0.8104,0.4123,0.5048,0.4267,0.66,0.7816,0.4106,0.7129,0.5189,0.5899,0.7896,0.6941,0.3204,0.4642,0.824,0.4338,0.6157,0.7612,1,0,0,S0295,8,2024-W08
1.0,0.7272,0.485,0.4696,0.2498,0.3563,0.5814,0.562,0.2629,0.4529,0.5589,0.603,0.5667,0.5121,0.3029,0.5188,0.3002,0.5246,0.6962,0.7389,0,0,0,S0296,1,2024-W01
1.0,0.687,0.5808,0.5327,0.315,0.2111,0.6129,0.5853,0.2482,0.4164,0.4026,0.5731,0.5769,0.4427,0.3039,0.439,0.3543,0.4894,0.5894,0.7109,0,1,0,S0296,2,2024-W02
1.0,0.8785,0.5652,0.543,0.3018,0.3749,0.6714,0.5539,0.2666,0.3895,0.5074,0.594,0.6525,0.5032,0.35,0.451,0.3587,0.4601,0.7694,0.6465,0,0,0,S0296,3,2024-W03
1.0,0.8966,0.5481,0.6011,0.2692,0.2335,0.7121,0.5741,0.2781,0.4008,0.3567,0.4983,0.5439,0.5732,0.2866,0.4996,0.4098,0.5312,0.6188,0.7197,1,1,0,S0296,4,2024-W04
1.0,0.9629,0.6157,0.5836,0.3202,0.287,0.7164,0.5601,0.2835,0.5111,0.3367,0.5385,0.655,0.5201,0.3706,0.5293,0.3887,0.4914,0.7983,0.6689,0,1,0,S0296,5,2024-W05
1.0,0.929,0.5153,0.6216,0.3526,0.4124,0.7461,0.5619,0.2867,0.3837,0.6,0.5747,0.5802,0.6059,0.3134,0.5237,0.3694,0.6072,0.6318,0.6988,0,0,1,S0296,6,2024-W06
1.0,1.0,0.5212,0.592,0.3036,0.2369,0.7628,0.5857,0.3198,0.3643,0.4035,0.6956,0.733,0.5781,0.3121,0.5918,0.4008,0.5725,0.7516,0.8241,0,1,1,S0296,7,2024-W07
1.0,1.0,0.7188,0.6005,0.2931,0.3891,0.8071,0.7099,0.2884,0.4549,0.5316,0.573,0.7944,0.6361,0.3976,0.6647,0.403,0.6191,0.7188,0.7051,1,0,0,S0296,8,2024-W08
1.0,0.6517,0.6712,0.3328,0.5071,0.7398,0.6309,0.4061,0.4896,0.5781,0.3123,0.6444,0.5907,0.4433,0.2995,0.6975,0.7283,0.6008,0.5669,0.4618,0,0,0,S0297,1,2024-W01
1.0,0.6732,0.5909,0.3805,0.4104,0.4829,0.6644,0.4036,0.4459,0.5657,0.2756,0.5851,0.5974,0.4509,0.3119,0.7065,0.7315,0.5815,0.7535,0.5113,0,1,0,S0297,2,2024-W02
1.0,0.8478,0.738,0.3822,0.4942,0.6409,0.6835,0.372,0.4531,0.5242,0.3057,0.7571,0.6453,0.4679,0.3302,0.7117,0.7375,0.5996,0.7839,0.4711,0,1,0,S0297,3,2024-W03
1.0,0.8635,0.6632,0.4263,0.5435,0.9129,0.7547,0.4228,0.4441,0.5853,0.4492,0.6285,0.6288,0.4803,0.2698,0.7498,0.6142,0.6079,0.7558,0.4844,1,0,0,S0297,4,2024-W04
1.0,0.8475,0.6721,0.3821,0.5624,0.5546,0.7949,0.4895,0.4804,0.5589,0.2892,0.7462,0.7201,0.4245,0.2864,0.764,0.7836,0.6426,0.7388,0.5009,0,1,0,S0297,5,2024-W05
1.0,0.7334,0.5186,0.4357,0.5507,0.6962,0.7338,0.3868,0.4758,0.5442,0.3268,0.7565,0.7391,0.5759,0.3062,0.7712,0.751,0.6967,0.8414,0.5118,0,1,1,S0297,6,2024-W06
1.0,0.9382,0.5506,0.4474,0.485,0.6011,0.8533,0.5068,0.5379,0.6028,0.2587,0.8431,0.6039,0.5806,0.3431,0.6948,0.6485,0.7079,0.8179,0.5196,0,1,1,S0297,7,2024-W07
1.0,0.955,0.6782,0.4775,0.4896,0.9914,0.7376,0.402,0.4743,0.7937,0.4919,0.8042,0.7281,0.511,0.3089,0.853,0.6982,0.7118,0.7742,0.4742,1,0,0,S0297,8,2024-W08
1.0,0.8022,0.7299,0.4165,0.3865,0.312,0.3906,0.3433,0.6504,0.238,0.1664,0.3438,0.5147,0.5294,0.3024,0.5083,0.4891,0.4803,0.2754,0.4866,0,1,0,S0298,1,2024-W01
1.0,0.7028,0.6553,0.4127,0.4806,0.3355,0.3864,0.338,0.6149,0.2862,0.2137,0.305,0.597,0.4736,0.3018,0.5332,0.433,0.5602,0.2978,0.5402,0,1,0,S0298,2,2024-W02
1.0,0.8697,0.6657,0.4126,0.4762,0.4912,0.3925,0.3194,0.6045,0.3098,0.3086,0.3374,0.6415,0.5414,0.2555,0.5358,0.416,0.4933,0.2633,0.4777,0,0,0,S0298,3,2024-W03
1.0,0.9412,0.8273,0.4367,0.4779,0.3519,0.442,0.3271,0.5978,0.3078,0.202,0.3942,0.6377,0.5762,0.2871,0.4444,0.5341,0.5649,0.3273,0.5716,1,1,0,S0298,4,2024-W04
1.0,0.8452,0.782,0.5269,0.5007,0.5427,0.5157,0.3911,0.5531,0.2729,0.2976,0.3797,0.6072,0.5059,0.2673,0.6129,0.4574,0.5858,0.3261,0.5123,0,0,0,S0298,5,2024-W05
1.0,0.8012,0.6089,0.5325,0.5604,0.4161,0.5417,0.3136,0.685,0.275,0.2023,0.3247,0.7637,0.5295,0.2816,0.4955,0.5534,0.6479,0.3672,0.4997,0,1,1,S0298,6,2024-W06
1.0,0.9372,0.5667,0.4848,0.5475,0.3367,0.523,0.3218,0.7724,0.2589,0.2559,0.3847,0.7527,0.6058,0.3444,0.6245,0.5096,0.612,0.3383,0.6135,0,1,1,S0298,7,2024-W07
1.0,1.0,0.8651,0.5693,0.5489,0.5047,0.4712,0.3992,0.7685,0.3643,0.3172,0.3887,0.6686,0.6551,0.3202,0.6412,0.4627,0.6324,0.3173,0.5612,1,0,0,S0298,8,2024-W08
1.0,0.8115,0.5842,0.508,0.4681,0.4194,0.3496,0.4216,0.2926,0.2483,0.4323,0.642,0.4191,0.6098,0.5738,0.4064,0.5121,0.5987,0.5124,0.3525,0,1,0,S0299,1,2024-W01
1.0,0.7735,0.6291,0.6453,0.48,0.6916,0.3636,0.4961,0.2353,0.273,0.7442,0.6101,0.4287,0.5191,0.6022,0.3582,0.6238,0.5955,0.477,0.3077,0,0,0,S0299,2,2024-W02
1.0,0.7612,0.6239,0.6293,0.4707,0.5021,0.4212,0.4647,0.2953,0.2997,0.4113,0.7286,0.4641,0.5068,0.7795,0.4422,0.6062,0.6292,0.4608,0.363,0,1,0,S0299,3,2024-W03
1.0,0.8768,0.6326,0.7054,0.5275,0.7385,0.4395,0.5507,0.2671,0.3321,0.615,0.6419,0.3904,0.554,0.6131,0.36,0.6349,0.6537,0.5188,0.3627,1,0,0,S0299,4,2024-W04
1.0,0.8247,0.6471,0.6902,0.5147,0.8164,0.4769,0.5064,0.2699,0.2902,0.7103,0.6691,0.4204,0.6743,0.6802,0.3556,0.5197,0.7722,0.6086,0.3615,0,0,0,S0299,5,2024-W05
1.0,0.8587,0.6959,0.7286,0.4315,0.5908,0.4775,0.4954,0.2978,0.2883,0.472,0.7737,0.4097,0.6785,0.6646,0.4699,0.7031,0.7183,0.558,0.4364,0,1,1,S0299,6,2024-W06
1.0,0.9096,0.6368,0.7496,0.5674,0.5777,0.4415,0.5671,0.3164,0.31,0.5881,0.6698,0.4227,0.5674,0.685,0.3801,0.7215,0.8504,0.6467,0.3533,0,1,1,S0299,7,2024-W07
1.0,1.0,0.7958,0.7305,0.5561,0.5466,0.4996,0.5088,0.3209,0.2971,0.5129,0.7959,0.4411,0.7138,0.8984,0.4277,0.6509,0.6768,0.6314,0.4014,1,1,0,S0299,8,2024-W08
1.0,0.7371,0.4774,0.2435,0.2826,0.4799,0.2638,0.4054,0.6479,0.3921,0.4593,0.5797,0.5183,0.4554,0.391,0.657,0.2399,0.4311,0.596,0.6044,0,0,0,S0300,1,2024-W01
1.0,0.7482,0.5373,0.2552,0.3868,0.5449,0.3087,0.3825,0.6386,0.4658,0.5439,0.6046,0.5728,0.4494,0.4109,0.6375,0.3113,0.4806,0.4917,0.4815,0,0,0,S0300,2,2024-W02
1.0,0.6755,0.5792,0.3184,0.3917,0.5389,0.316,0.363,0.6983,0.4943,0.563,0.5434,0.5618,0.4286,0.3652,0.6287,0.2687,0.4559,0.5683,0.4839,0,0,0,S0300,3,2024-W03
1.0,0.9838,0.5498,0.2906,0.3353,0.5778,0.3691,0.4697,0.8157,0.4584,0.5124,0.7065,0.6653,0.4582,0.3811,0.6214,0.3214,0.536,0.5123,0.6535,1,0,0,S0300,4,2024-W04
1.0,0.7504,0.5679,0.2944,0.3818,0.6484,0.381,0.4318,0.8333,0.3976,0.5364,0.6666,0.7627,0.5098,0.3868,0.6326,0.27,0.4461,0.6298,0.6762,0,0,0,S0300,5,2024-W05
1.0,0.7032,0.4552,0.3203,0.4122,0.4311,0.3895,0.4639,0.8232,0.3689,0.3957,0.7271,0.6751,0.5245,0.475,0.7591,0.3588,0.4927,0.5969,0.5584,0,1,1,S0300,6,2024-W06
1.0,0.8176,0.5146,0.3295,0.3814,0.659,0.3644,0.4022,0.6889,0.4281,0.6648,0.7878,0.7317,0.4149,0.5276,0.7633,0.3456,0.5726,0.6368,0.6756,0,0,1,S0300,7,2024-W07
1.0,1.0,0.7017,0.3576,0.4163,0.634,0.4139,0.4249,0.9115,0.4362,0.5449,0.7583,0.7373,0.4591,0.4176,0.7006,0.3418,0.5895,0.7369,0.555,1,0,0,S0300,8,2024-W08
1.0,0.6437,0.6238,0.274,0.701,0.2824,0.5089,0.48,0.6063,0.3484,0.2371,0.4807,0.3183,0.6485,0.6051,0.37,0.4266,0.4476,0.3217,0.2374,0,1,0,S0301,1,2024-W01
1.0,0.7113,0.6077,0.2877,0.6204,0.3411,0.5251,0.526,0.5828,0.3055,0.2433,0.4044,0.3359,0.6352,0.5769,0.3261,0.4668,0.4624,0.3487,0.2511,0,1,0,S0301,2,2024-W02
1.0,0.6928,0.57,0.3563,0.6161,0.3076,0.5886,0.5595,0.5757,0.3379,0.2605,0.5294,0.2988,0.6748,0.689,0.3754,0.4729,0.508,0.35,0.232,0,1,0,S0301,3,2024-W03
1.0,0.893,0.5786,0.3798,0.7526,0.5031,0.5914,0.494,0.7336,0.3854,0.3523,0.4299,0.3541,0.7088,0.7227,0.4156,0.4665,0.4664,0.3474,0.3083,1,0,0,S0301,4,2024-W04
1.0,0.6683,0.6503,0.3315,0.783,0.4426,0.5942,0.6546,0.6201,0.3703,0.4278,0.4517,0.2906,0.7858,0.6423,0.3486,0.5261,0.512,0.3985,0.2529,0,0,0,S0301,5,2024-W05
1.0,0.6591,0.6049,0.4047,0.6403,0.5421,0.7078,0.653,0.6937,0.3195,0.3703,0.5594,0.3389,0.7978,0.8086,0.3576,0.4467,0.4955,0.3731,0.2767,0,0,1,S0301,6,2024-W06
1.0,0.9276,0.6319,0.4129,0.8479,0.3273,0.6899,0.5189,0.6258,0.3246,0.2344,0.576,0.3403,0.7498,0.7362,0.4271,0.4943,0.5279,0.4259,0.2532,0,1,1,S0301,7,2024-W07
1.0,0.9569,0.6065,0.3839,0.8728,0.3692,0.6042,0.6991,0.8133,0.3528,0.3079,0.5984,0.4061,0.7097,0.6969,0.4938,0.5865,0.4346,0.4689,0.3138,1,1,0,S0301,8,2024-W08
1.0,0.6028,0.5969,0.4297,0.3042,0.4541,0.3829,0.4473,0.2749,0.2509,0.2593,0.669,0.459,0.4686,0.5964,0.5475,0.3778,0.4546,0.3755,0.4265,0,1,0,S0302,1,2024-W01
1.0,0.7351,0.4998,0.4248,0.3492,0.5336,0.4649,0.5321,0.2766,0.2613,0.4713,0.5678,0.4788,0.5567,0.6949,0.5972,0.4221,0.4227,0.3688,0.5277,0,0,0,S0302,2,2024-W02
1.0,0.8332,0.5118,0.4421,0.3193,0.6273,0.4578,0.5375,0.2996,0.2494,0.3719,0.6977,0.393,0.4327,0.6935,0.5718,0.4025,0.4367,0.3458,0.5221,0,0,0,S0302,3,2024-W03
1.0,0.7599,0.5147,0.5468,0.3296,0.5752,0.4707,0.509,0.2838,0.2647,0.4963,0.6131,0.3924,0.5339,0.617,0.667,0.4028,0.4516,0.3456,0.4648,1,0,0,S0302,4,2024-W04
1.0,0.7241,0.6301,0.5346,0.3952,0.5756,0.4879,0.5899,0.255,0.242,0.458,0.6764,0.4011,0.4588,0.6107,0.6636,0.3913,0.4289,0.4028,0.4827,0,0,0,S0302,5,2024-W05
1.0,0.6988,0.5642,0.5703,0.3568,0.7442,0.4839,0.5108,0.2633,0.2021,0.463,0.7035,0.4246,0.5158,0.68,0.6385,0.4431,0.5506,0.4466,0.5013,0,0,1,S0302,6,2024-W06
1.0,0.9293,0.5605,0.5254,0.3793,0.4149,0.5601,0.6527,0.3236,0.2576,0.3073,0.7686,0.4632,0.6337,0.6954,0.6194,0.4485,0.4679,0.4283,0.5364,0,1,1,S0302,7,2024-W07
1.0,1.0,0.5655,0.5756,0.3624,0.7064,0.5584,0.6433,0.2743,0.2448,0.4407,0.6403,0.524,0.4948,0.8104,0.6759,0.4231,0.5668,0.3919,0.5631,1,0,0,S0302,8,2024-W08
1.0,0.8255,0.6732,0.6449,0.4763,0.3947,0.4255,0.3857,0.6912,0.3377,0.2353,0.2759,0.4636,0.5102,0.6469,0.5391,0.5624,0.5273,0.3092,0.5446,0,1,0,S0303,1,2024-W01
1.0,0.6608,0.7587,0.6653,0.5762,0.384,0.5047,0.3136,0.5873,0.3788,0.2929,0.2194,0.4864,0.5563,0.6755,0.5766,0.6116,0.5308,0.2993,0.4325,0,1,0,S0303,2,2024-W02
1.0,0.8498,0.6368,0.7044,0.4854,0.358,0.4919,0.3556,0.7099,0.3743,0.3078,0.238,0.5116,0.438,0.6051,0.6435,0.5493,0.6504,0.3584,0.4764,0,1,0,S0303,3,2024-W03
1.0,0.9613,0.6865,0.6665,0.6256,0.5527,0.5694,0.3921,0.6396,0.3336,0.4146,0.2892,0.5906,0.5688,0.814,0.5563,0.6243,0.6983,0.3819,0.4881,1,0,0,S0303,4,2024-W04
1.0,0.9011,0.6147,0.825,0.5058,0.415,0.6027,0.3372,0.6005,0.3518,0.2553,0.281,0.5606,0.5415,0.8256,0.6449,0.6093,0.6988,0.2943,0.5419,0,1,0,S0303,5,2024-W05
1.0,0.8615,0.6138,0.8326,0.5282,0.6608,0.6157,0.3478,0.608,0.2886,0.4043,0.3249,0.5822,0.5968,0.665,0.5669,0.7174,0.6159,0.3914,0.616,0,0,1,S0303,6,2024-W06
1.0,0.9538,0.5432,0.8093,0.6005,0.4336,0.5243,0.3864,0.7889,0.3056,0.2599,0.2958,0.6572,0.5733,0.6645,0.7404,0.6109,0.5895,0.3622,0.6199,0,1,1,S0303,7,2024-W07
1.0,1.0,0.7563,0.8621,0.5642,0.6762,0.6366,0.461,0.8221,0.4099,0.433,0.2997,0.6848,0.5217,0.8856,0.6551,0.7908,0.6438,0.3319,0.6661,1,0,0,S0303,8,2024-W08
1.0,0.7593,0.5218,0.5529,0.5706,0.3056,0.5189,0.3613,0.3987,0.4172,0.2397,0.4336,0.5639,0.5841,0.3833,0.4033,0.4996,0.3075,0.2513,0.281,0,0,0,S0304,1,2024-W01
1.0,0.8349,0.6278,0.5353,0.5887,0.3061,0.6055,0.3229,0.3839,0.5489,0.2611,0.4147,0.5535,0.5346,0.3691,0.3467,0.5361,0.3595,0.2588,0.2949,0,0,0,S0304,2,2024-W02
1.0,0.8831,0.6037,0.6473,0.61,0.275,0.5951,0.3275,0.3819,0.5202,0.2826,0.5208,0.6551,0.5659,0.4256,0.4196,0.5212,0.3328,0.2688,0.2677,0,0,0,S0304,3,2024-W03
1.0,0.8404,0.6312,0.6157,0.5714,0.2091,0.6753,0.3953,0.4672,0.5929,0.2064,0.5177,0.6757,0.5229,0.447,0.4545,0.5358,0.3574,0.2864,0.3489,1,1,0,S0304,4,2024-W04
1.0,0.8265,0.7093,0.6196,0.6957,0.2428,0.6984,0.3505,0.3974,0.5212,0.2175,0.5543,0.7362,0.5875,0.4198,0.4184,0.6498,0.3664,0.2911,0.3607,0,1,0,S0304,5,2024-W05
1.0,0.8571,0.5735,0.666,0.5914,0.1996,0.8113,0.3703,0.3915,0.466,0.1795,0.5253,0.6784,0.7067,0.443,0.3974,0.6965,0.3787,0.349,0.3062,0,1,1,S0304,6,2024-W06
1.0,1.0,0.5071,0.7153,0.7262,0.2924,0.7408,0.4771,0.3976,0.5171,0.2694,0.5144,0.6666,0.6999,0.4184,0.4891,0.6158,0.379,0.317,0.3708,0,0,1,S0304,7,2024-W07
1.0,1.0,0.7243,0.6959,0.6408,0.2116,0.7338,0.3926,0.4071,0.6037,0.1974,0.4986,0.8044,0.7617,0.458,0.4941,0.6887,0.3644,0.2928,0.3812,1,1,0,S0304,8,2024-W08
1.0,0.6528,0.6209,0.4748,0.6314,0.5403,0.2483,0.2614,0.3143,0.3446,0.2467,0.5604,0.4089,0.3233,0.4805,0.4339,0.5485,0.574,0.4481,0.3066,0,1,0,S0305,1,2024-W01
1.0,0.7615,0.731,0.5135,0.5689,0.7955,0.2686,0.2918,0.322,0.4218,0.3727,0.4431,0.4085,0.3423,0.541,0.4776,0.4655,0.6507,0.4436,0.2838,0,0,0,S0305,2,2024-W02
1.0,0.9186,0.7969,0.5492,0.6489,0.9713,0.285,0.3439,0.3336,0.433,0.3504,0.5867,0.5047,0.3599,0.5908,0.4761,0.5543,0.7114,0.3787,0.2893,0,0,0,S0305,3,2024-W03
1.0,0.94,0.7298,0.5579,0.6258,0.8454,0.2779,0.3261,0.4181,0.3488,0.3892,0.4734,0.4968,0.3339,0.615,0.4488,0.4976,0.634,0.4715,0.2713,1,0,0,S0305,4,2024-W04
1.0,0.8128,0.6482,0.5503,0.7037,0.9268,0.3132,0.3028,0.3855,0.3876,0.4076,0.5885,0.5646,0.3312,0.6098,0.5056,0.5536,0.7647,0.4025,0.3041,0,0,0,S0305,5,2024-W05
1.0,0.7211,0.6671,0.5662,0.8301,0.585,0.317,0.3667,0.3349,0.3889,0.237,0.5739,0.5484,0.3288,0.619,0.4832,0.5109,0.6741,0.4853,0.3629,0,1,1,S0305,6,2024-W06
1.0,0.9358,0.6554,0.6619,0.7867,0.8253,0.3014,0.3595,0.4046,0.3052,0.3911,0.5057,0.4742,0.3596,0.6495,0.5667,0.6308,0.6075,0.4298,0.3647,0,0,1,S0305,7,2024-W07
1.0,1.0,0.8549,0.6305,0.6702,0.637,0.2866,0.3217,0.3758,0.4824,0.2857,0.6211,0.5129,0.4294,0.6761,0.5432,0.6466,0.6925,0.4604,0.315,1,1,0,S0305,8,2024-W08
1.0,0.7151,0.4642,0.538,0.5375,0.2556,0.2383,0.3745,0.3612,0.5146,0.4499,0.5025,0.283,0.3407,0.3559,0.2628,0.6746,0.3624,0.4383,0.2926,0,0,0,S0306,1,2024-W01
1.0,0.613,0.5923,0.5968,0.5415,0.1802,0.243,0.4625,0.3413,0.4917,0.3054,0.5566,0.254,0.3093,0.3356,0.24,0.5953,0.3785,0.5917,0.3099,0,1,0,S0306,2,2024-W02
1.0,0.726,0.5803,0.5633,0.5755,0.2083,0.2868,0.4503,0.3521,0.6439,0.303,0.5158,0.2446,0.3406,0.3859,0.2341,0.7656,0.5005,0.5022,0.3207,0,1,0,S0306,3,2024-W03
1.0,0.9685,0.5341,0.5941,0.5423,0.2213,0.263,0.4477,0.3852,0.5752,0.2867,0.5287,0.2513,0.354,0.3564,0.2569,0.6941,0.4373,0.4937,0.2999,1,1,0,S0306,4,2024-W04
1.0,0.6733,0.5731,0.7053,0.6577,0.2661,0.3202,0.5176,0.373,0.5104,0.4606,0.5072,0.3196,0.3185,0.3967,0.3192,0.6405,0.4775,0.6356,0.4118,0,0,0,S0306,5,2024-W05
1.0,0.6921,0.4593,0.6469,0.7627,0.3267,0.3138,0.4743,0.3955,0.4262,0.5225,0.4946,0.3366,0.3142,0.4019,0.2559,0.838,0.4322,0.5702,0.3926,0,0,1,S0306,6,2024-W06
1.0,0.8765,0.4963,0.7395,0.7468,0.2747,0.313,0.4814,0.394,0.541,0.5342,0.6657,0.3139,0.3449,0.487,0.3284,0.6968,0.4999,0.559,0.4128,0,0,1,S0306,7,2024-W07
1.0,1.0,0.697,0.6381,0.6161,0.3005,0.3394,0.5642,0.4671,0.6791,0.4919,0.6723,0.3536,0.3536,0.466,0.3158,0.7515,0.5149,0.5803,0.3503,1,0,0,S0306,8,2024-W08
1.0,0.7525,0.7297,0.5866,0.3614,0.764,0.4317,0.5903,0.5963,0.4901,0.3092,0.3258,0.2913,0.3359,0.6094,0.2812,0.6143,0.4236,0.639,0.4388,0,0,0,S0307,1,2024-W01
1.0,0.8078,0.7029,0.5982,0.3462,0.4494,0.4408,0.5805,0.5347,0.5227,0.2518,0.3665,0.2475,0.3377,0.5782,0.272,0.5612,0.3921,0.736,0.4883,0,1,0,S0307,2,2024-W02
1.0,0.9673,0.694,0.5824,0.3243,0.7576,0.4757,0.6293,0.5246,0.4553,0.3625,0.4027,0.2785,0.3543,0.5548,0.2544,0.6472,0.4905,0.6254,0.4138,0,0,0,S0307,3,2024-W03
1.0,1.0,0.6775,0.716,0.3539,0.8232,0.5082,0.6992,0.5175,0.4832,0.3454,0.3626,0.264,0.3716,0.6375,0.2891,0.6935,0.4517,0.6422,0.5023,1,0,0,S0307,4,2024-W04
1.0,0.8062,0.8013,0.7139,0.3085,0.7643,0.5442,0.5654,0.5658,0.5597,0.3737,0.4425,0.2889,0.3582,0.5095,0.288,0.701,0.4333,0.6973,0.4879,0,0,0,S0307,5,2024-W05
1.0,0.7654,0.5639,0.7601,0.3542,0.5403,0.6427,0.6332,0.6031,0.4465,0.2508,0.4771,0.2955,0.4223,0.6982,0.2659,0.624,0.4567,0.835,0.4428,0,1,1,S0307,6,2024-W06
1.0,0.9164,0.5921,0.6913,0.3888,0.6398,0.6199,0.6393,0.6201,0.479,0.2875,0.4797,0.2892,0.3667,0.6728,0.3425,0.6184,0.5249,0.6941,0.5545,0,1,1,S0307,7,2024-W07
1.0,1.0,0.8233,0.6568,0.3676,0.5131,0.6275,0.7304,0.6452,0.6374,0.3084,0.4359,0.2912,0.4207,0.6148,0.2816,0.7209,0.4754,0.7236,0.463,1,1,0,S0307,8,2024-W08
1.0,0.6597,0.5955,0.3744,0.5072,0.4113,0.4921,0.6023,0.6949,0.2603,0.2587,0.6004,0.5181,0.7047,0.4423,0.2888,0.4662,0.6729,0.6299,0.3303,0,1,0,S0308,1,2024-W01
1.0,0.764,0.5793,0.379,0.524,0.5852,0.4826,0.7405,0.7326,0.2549,0.4059,0.5325,0.557,0.664,0.5694,0.2425,0.5674,0.6561,0.6943,0.4469,0,0,0,S0308,2,2024-W02
1.0,0.9196,0.5354,0.4053,0.6896,0.6821,0.6087,0.7348,0.7375,0.2532,0.4374,0.5937,0.6071,0.5863,0.5991,0.2546,0.5304,0.5687,0.6653,0.4375,0,0,0,S0308,3,2024-W03
1.0,0.9808,0.5987,0.4958,0.623,0.494,0.5723,0.6006,0.7089,0.2432,0.317,0.6819,0.6926,0.6385,0.5853,0.2892,0.6218,0.7178,0.739,0.3991,1,1,0,S0308,4,2024-W04
1.0,0.8591,0.6133,0.4473,0.6932,0.4185,0.5728,0.7024,0.7704,0.265,0.2892,0.6329,0.6685,0.7588,0.4933,0.3418,0.5474,0.6371,0.7657,0.4218,0,1,0,S0308,5,2024-W05
1.0,0.7827,0.5028,0.5253,0.7332,0.5344,0.6671,0.6818,0.855,0.2511,0.31,0.6458,0.7149,0.6934,0.6484,0.2765,0.5347,0.6613,0.7125,0.4987,0,1,1,S0308,6,2024-W06
1.0,0.7871,0.5806,0.508,0.7463,0.5209,0.6294,0.7499,0.9308,0.1985,0.3013,0.7447,0.6773,0.7685,0.4997,0.3064,0.5131,0.6146,0.7625,0.4514,0,1,1,S0308,7,2024-W07
1.0,1.0,0.7237,0.5722,0.6398,0.5181,0.685,0.7726,0.8442,0.3029,0.2897,0.7312,0.8221,0.7159,0.6245,0.35,0.5798,0.7288,0.7103,0.503,1,1,0,S0308,8,2024-W08
1.0,0.6804,0.5496,0.4245,0.3251,0.4947,0.4171,0.4692,0.5458,0.4981,0.5353,0.4102,0.4912,0.4819,0.5422,0.4601,0.6607,0.4503,0.5155,0.4044,0,0,0,S0309,1,2024-W01
1.0,0.784,0.6328,0.4253,0.37,0.4221,0.3917,0.5068,0.5555,0.4449,0.429,0.4755,0.5912,0.5235,0.48,0.516,0.5514,0.4778,0.5915,0.3706,0,1,0,S0309,2,2024-W02
1.0,0.8753,0.5916,0.4832,0.3817,0.6064,0.4369,0.5019,0.7009,0.4416,0.6656,0.408,0.5953,0.4797,0.6512,0.5031,0.6095,0.414,0.5992,0.4462,0,0,0,S0309,3,2024-W03
1.0,0.8434,0.6714,0.5157,0.3905,0.5629,0.46,0.4933,0.7244,0.4891,0.6756,0.4022,0.6702,0.5633,0.6356,0.4752,0.6554,0.3957,0.6434,0.3708,1,0,0,S0309,4,2024-W04
1.0,0.6945,0.7832,0.5451,0.3658,0.6655,0.5413,0.5146,0.7542,0.4759,0.6287,0.3911,0.6368,0.4859,0.564,0.5361,0.6246,0.4609,0.6191,0.4679,0,0,0,S0309,5,2024-W05
1.0,0.8497,0.5926,0.6394,0.3527,0.3867,0.5002,0.5732,0.6645,0.4392,0.4362,0.4205,0.5791,0.4948,0.6947,0.582,0.5781,0.4483,0.6023,0.3838,0,1,1,S0309,6,2024-W06
1.0,1.0,0.6624,0.5691,0.3771,0.536,0.4991,0.6165,0.709,0.4988,0.625,0.43,0.6413,0.5636,0.5608,0.5508,0.6797,0.5023,0.652,0.4793,0,0,1,S0309,7,2024-W07
1.0,1.0,0.7685,0.5869,0.3927,0.4007,0.4916,0.6386,0.7212,0.6432,0.5414,0.4985,0.6319,0.6186,0.5722,0.48,0.708,0.4679,0.6514,0.4471,1,1,0,S0309,8,2024-W08
